,p_mp
1998-01-18 11:30:00-07:00,19.006665372867975
1998-01-18 12:30:00-07:00,25.527346652577236
1998-01-18 13:30:00-07:00,24.886957382451154
1998-01-18 14:30:00-07:00,22.406153355636384
1998-01-18 15:30:00-07:00,17.954130986199154
1998-01-18 16:30:00-07:00,11.60662115567552
1998-01-18 17:30:00-07:00,3.2712358601207963
1998-01-18 18:30:00-07:00,0.0
1998-01-18 19:30:00-07:00,0.0
1998-01-18 20:30:00-07:00,0.0
1998-01-18 21:30:00-07:00,0.0
1998-01-18 22:30:00-07:00,0.0
1998-01-18 23:30:00-07:00,0.0
1998-01-19 00:30:00-07:00,0.0
1998-01-19 01:30:00-07:00,0.0
1998-01-19 02:30:00-07:00,0.0
1998-01-19 03:30:00-07:00,0.0
1998-01-19 04:30:00-07:00,0.0
1998-01-19 05:30:00-07:00,0.0
1998-01-19 06:30:00-07:00,0.0
1998-01-19 07:30:00-07:00,0.0
1998-01-19 08:30:00-07:00,3.958739265109005
1998-01-19 09:30:00-07:00,14.768707484959888
1998-01-19 10:30:00-07:00,20.416341730115562
1998-01-19 11:30:00-07:00,23.8682849812711
1998-01-19 12:30:00-07:00,25.482909833549858
1998-01-19 13:30:00-07:00,25.092818330585057
1998-01-19 14:30:00-07:00,14.694565499666878
1998-01-19 15:30:00-07:00,11.572468368759742
1998-01-19 16:30:00-07:00,6.679880403267351
1998-01-19 17:30:00-07:00,1.531395426854752
1998-01-19 18:30:00-07:00,0.0
1998-01-19 19:30:00-07:00,0.0
1998-01-19 20:30:00-07:00,0.0
1998-01-19 21:30:00-07:00,0.0
1998-01-19 22:30:00-07:00,0.0
1998-01-19 23:30:00-07:00,0.0
1998-01-20 00:30:00-07:00,0.0
1998-01-20 01:30:00-07:00,0.0
1998-01-20 02:30:00-07:00,0.0
1998-01-20 03:30:00-07:00,0.0
1998-01-20 04:30:00-07:00,0.0
1998-01-20 05:30:00-07:00,0.0
1998-01-20 06:30:00-07:00,0.0
1998-01-20 07:30:00-07:00,0.0
1998-01-20 08:30:00-07:00,3.052411141931944
1998-01-20 09:30:00-07:00,5.592996005484491
1998-01-20 10:30:00-07:00,17.92733645743126
1998-01-20 11:30:00-07:00,14.877527012915692
1998-01-20 12:30:00-07:00,19.26776393912668
1998-01-20 13:30:00-07:00,15.67093513537609
1998-01-20 14:30:00-07:00,11.094180063744767
1998-01-20 15:30:00-07:00,14.905743873324605
1998-01-20 16:30:00-07:00,3.5307136819406533
1998-01-20 17:30:00-07:00,0.014497158295206437
1998-01-20 18:30:00-07:00,0.0
1998-01-20 19:30:00-07:00,0.0
1998-01-20 20:30:00-07:00,0.0
1998-01-20 21:30:00-07:00,0.0
1998-01-20 22:30:00-07:00,0.0
1998-01-20 23:30:00-07:00,0.0
1998-01-21 00:30:00-07:00,0.0
1998-01-21 01:30:00-07:00,0.0
1998-01-21 02:30:00-07:00,0.0
1998-01-21 03:30:00-07:00,0.0
1998-01-21 04:30:00-07:00,0.0
1998-01-21 05:30:00-07:00,0.0
1998-01-21 06:30:00-07:00,0.0
1998-01-21 07:30:00-07:00,0.0
1998-01-21 08:30:00-07:00,7.987950417698561
1998-01-21 09:30:00-07:00,15.74637518729409
1998-01-21 10:30:00-07:00,21.24330386524552
1998-01-21 11:30:00-07:00,24.631656101925113
1998-01-21 12:30:00-07:00,25.6
1998-01-21 13:30:00-07:00,25.48451252145182
1998-01-21 14:30:00-07:00,23.124761873682484
1998-01-21 15:30:00-07:00,18.742347882979576
1998-01-21 16:30:00-07:00,12.315522808803847
